organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Warwickshire,Alcester,P,Stratford upon Avon,Orchard Gate,"Orchard Gate, Stratford upon Avon",,-1.682569,52.180399,Friday,10:35,11:15,FREQ=WEEKLY;INTERVAL=3,2019-07-19,2019-12-13,https://apps.warwickshire.gov.uk/MobileLibraries/locations/332
Warwickshire,Alcester,C,Stratford upon Avon,Reading Court,"Reading Court, Stratford upon Avon",,-1.683998,52.198867,Wednesday,10:15,11:10,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/177
Warwickshire,Kenilworth,H,Stretton on Dunsmore,Post Office,"Post Office, Stretton on Dunsmore",,-1.402095,52.34957,Wednesday,10:30,11:30,FREQ=WEEKLY;INTERVAL=3,2019-07-31,2019-12-04,https://apps.warwickshire.gov.uk/MobileLibraries/locations/49
Warwickshire,Kenilworth,H,Stretton on Dunsmore,Rugby Lane,"Rugby Lane, Stretton on Dunsmore",,-1.395593,52.349474,Wednesday,11:35,12:00,FREQ=WEEKLY;INTERVAL=3,2019-07-31,2019-12-04,https://apps.warwickshire.gov.uk/MobileLibraries/locations/48
Warwickshire,Alcester,E,Stretton on Fosse,Village Hall,"Village Hall, Stretton on Fosse",,-1.679648,52.044532,Friday,10:10,10:30,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/78
Warwickshire,Bedworth,B,Stretton under Fosse,Farriers Court,"Farriers Court, Stretton under Fosse",,-1.338651,52.428777,Tuesday,12:05,12:25,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/138
Warwickshire,Alcester,H,Studley,"Layby, Middletown","Layby, Middletown, Studley",,-1.904767,52.259945,Wednesday,15:20,15:50,FREQ=WEEKLY;INTERVAL=3,2019-07-31,2019-12-04,https://apps.warwickshire.gov.uk/MobileLibraries/locations/65
Warwickshire,Alcester,L,Sutton,under,"under, Sutton",,-1.562831,52.033737,Monday,14:45,15:00,FREQ=WEEKLY;INTERVAL=3,2019-08-05,2019-12-09,https://apps.warwickshire.gov.uk/MobileLibraries/locations/90
Warwickshire,Kenilworth,A,Sydenham,Sydni Centre,"Sydni Centre, Sydenham",,-1.516056,52.281086,Monday,10:20,11:05,FREQ=WEEKLY;INTERVAL=3,2019-07-22,2019-12-16,https://apps.warwickshire.gov.uk/MobileLibraries/locations/342
Warwickshire,Alcester,H,Tanworth,Village Green,"Village Green, Tanworth",,-1.836034,52.332672,Wednesday,12:15,12:30,FREQ=WEEKLY;INTERVAL=3,2019-07-31,2019-12-04,https://apps.warwickshire.gov.uk/MobileLibraries/locations/12
Warwickshire,Alcester,O,Temple Grafton,Croft Lane,"Croft Lane, Temple Grafton",,-1.822201,52.191981,Thursday,13:45,14:05,FREQ=WEEKLY;INTERVAL=3,2019-07-18,2019-12-12,https://apps.warwickshire.gov.uk/MobileLibraries/locations/53
Warwickshire,Alcester,K,Temple Herdewyke,Kineton Marlborough Barracks,"Kineton Marlborough Barracks, Temple Herdewyke",,-1.446894,52.166875,Friday,10:45,11:05,FREQ=WEEKLY;INTERVAL=3,2019-08-02,2019-12-06,https://apps.warwickshire.gov.uk/MobileLibraries/locations/285
Warwickshire,Alcester,C,Tiddington,Margaret Court,"Margaret Court, Tiddington",,-1.674151,52.200881,Wednesday,12:05,12:35,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/203
Warwickshire,Alcester,C,Tiddington,Tiddington Court,"Tiddington Court, Tiddington",,-1.678239,52.198024,Wednesday,13:50,14:20,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/186
Warwickshire,Alcester,J,Tredington,The Church,"The Church, Tredington",,-1.623875,52.090132,Thursday,14:00,14:20,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/86
Warwickshire,Alcester,H,Ullenhall,Village Cross,"Village Cross, Ullenhall",,-1.822689,52.304532,Wednesday,14:00,14:30,FREQ=WEEKLY;INTERVAL=3,2019-07-31,2019-12-04,https://apps.warwickshire.gov.uk/MobileLibraries/locations/1
Warwickshire,Alcester,E,Upper Brailes,Village Hall,"Village Hall, Upper Brailes",,-1.55234,52.052281,Friday,13:30,14:00,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/91
Warwickshire,Alcester,M,Warmington,The Green,"The Green, Warmington",,-1.399864,52.125795,Tuesday,10:35,11:00,FREQ=WEEKLY;INTERVAL=3,2019-08-06,2019-12-10,https://apps.warwickshire.gov.uk/MobileLibraries/locations/99
Warwickshire,Kenilworth,D,Warwick,Hathaway Drive,"Hathaway Drive, Warwick",,-1.581615,52.296453,Thursday,12:10,12:25,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/164
Warwickshire,Kenilworth,D,Warwick,Healey Court,"Healey Court, Warwick",,-1.578696,52.284162,Thursday,14:50,15:20,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/169
Warwickshire,Kenilworth,D,Warwick,James Court,"James Court, Warwick",,-1.579244,52.283553,Thursday,10:40,11:10,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/170
Warwickshire,Kenilworth,B,Warwick,Kipling Avenue Nursery,"Kipling Avenue Nursery, Warwick",,-1.602664,52.272675,Tuesday,11:30,12:00,FREQ=WEEKLY;INTERVAL=3,2019-07-23,2019-12-17,https://apps.warwickshire.gov.uk/MobileLibraries/locations/199
Warwickshire,Kenilworth,D,Warwick,Montgomery Court,"Montgomery Court, Warwick",,-1.580097,52.284686,Thursday,10:05,10:35,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/193
Warwickshire,Kenilworth,L,Warwick,Redlands Mobile Home Park,"Redlands Mobile Home Park, Warwick",,-1.512882,52.210026,Monday,12:00,12:20,FREQ=WEEKLY;INTERVAL=3,2019-08-05,2019-12-09,https://apps.warwickshire.gov.uk/MobileLibraries/locations/113
